ID	ensembl_gene_id
A_73_P036711	ENSBTAG00000017121
A_73_P329727	ENSBTAG00000017121
A_73_P090211	ENSBTAG00000017113
A_73_P035291	ENSBTAG00000017129
A_73_P062901	ENSBTAG00000017128
A_73_P046676	ENSBTAG00000017132
A_73_113968	ENSBTAG00000017131
A_73_P359421	ENSBTAG00000017131
A_73_P254126	ENSBTAG00000017131
A_73_P512978	ENSBTAG00000017131
A_73_P376636	ENSBTAG00000017131
A_73_P304661	ENSBTAG00000017131
A_73_103057	ENSBTAG00000017133
A_73_P330976	ENSBTAG00000017133
A_73_P260691	ENSBTAG00000017135
A_73_P041081	ENSBTAG00000017135
A_73_P033461	ENSBTAG00000017137
A_73_113283	ENSBTAG00000017141
A_73_P128706	ENSBTAG00000017138
A_73_P072751	ENSBTAG00000017138
A_73_102711	ENSBTAG00000017139
A_73_P032136	ENSBTAG00000017143
A_73_P388286	ENSBTAG00000017143
A_73_P106446	ENSBTAG00000017143
A_73_P038011	ENSBTAG00000017140
A_73_108074	ENSBTAG00000017140
A_73_P211197	ENSBTAG00000017136
A_73_119093	ENSBTAG00000017136
A_73_121411	ENSBTAG00000017145
A_73_103919	ENSBTAG00000017146
A_73_P295401	ENSBTAG00000017147
A_73_117985	ENSBTAG00000017147
A_73_P103881	ENSBTAG00000017147
A_73_P032026	ENSBTAG00000017150
A_73_P338246	ENSBTAG00000017150
A_73_P085436	ENSBTAG00000017151
A_73_P354416	ENSBTAG00000017151
A_73_P082341	ENSBTAG00000013861
A_73_P050586	ENSBTAG00000046007
A_73_116407	ENSBTAG00000027080
A_73_120565	ENSBTAG00000025667
A_73_P364746	ENSBTAG00000017155
A_73_101296	ENSBTAG00000017155
A_73_108212	ENSBTAG00000017161
A_73_P164252	ENSBTAG00000017166
A_73_P164457	ENSBTAG00000017157
A_73_P316436	ENSBTAG00000017157
A_73_P070321	ENSBTAG00000017167
A_73_110978	ENSBTAG00000017158
A_73_P410286	ENSBTAG00000017165
A_73_P254606	ENSBTAG00000017165
A_73_109504	ENSBTAG00000017165
A_73_P353036	ENSBTAG00000017160
A_73_P251816	ENSBTAG00000017160
A_73_118616	ENSBTAG00000017160
A_73_P339871	ENSBTAG00000017160
A_73_P058916	ENSBTAG00000017175
A_73_P103676	ENSBTAG00000017175
A_73_P396901	ENSBTAG00000017175
A_73_P443316	ENSBTAG00000017177
A_73_P080506	ENSBTAG00000017177
A_73_108720	ENSBTAG00000017180
A_73_P036921	ENSBTAG00000017179
A_73_105654	ENSBTAG00000017181
A_73_P439231	ENSBTAG00000017181
A_73_P451376	ENSBTAG00000017184
A_73_P359881	ENSBTAG00000017184
A_73_P032586	ENSBTAG00000017184
A_73_P312441	ENSBTAG00000017184
A_73_P422991	ENSBTAG00000017184
A_73_P038156	ENSBTAG00000017187
A_73_P386496	ENSBTAG00000017187
A_73_P073451	ENSBTAG00000017188
A_73_P065966	ENSBTAG00000030305
A_73_P148951	ENSBTAG00000038260
A_73_P069641	ENSBTAG00000017194
A_73_P321841	ENSBTAG00000017194
A_73_P104876	ENSBTAG00000017195
A_73_104772	ENSBTAG00000017195
A_73_117337	ENSBTAG00000017196
A_73_P074111	ENSBTAG00000017198
A_73_P082756	ENSBTAG00000017199
A_73_P262556	ENSBTAG00000017200
A_73_112824	ENSBTAG00000017200
A_73_121062	ENSBTAG00000017200
A_73_P474568	ENSBTAG00000017200
A_73_P310466	ENSBTAG00000017200
A_73_P111821	ENSBTAG00000032132
A_73_107917	ENSBTAG00000032132
A_73_P112211	ENSBTAG00000017209
A_73_106542	ENSBTAG00000003320
A_73_P342486	ENSBTAG00000017211
A_73_P113481	ENSBTAG00000017211
A_73_P069451	ENSBTAG00000017212
A_73_108417	ENSBTAG00000017213
A_73_P113486	ENSBTAG00000017216
A_73_P301546	ENSBTAG00000017216
A_73_P062376	ENSBTAG00000017227
A_73_P031066	ENSBTAG00000017220
A_73_120799	ENSBTAG00000017220
A_73_P377816	ENSBTAG00000017225
A_73_113884	ENSBTAG00000017225
A_73_P480578	ENSBTAG00000017225
A_73_111415	ENSBTAG00000017219
A_73_P390051	ENSBTAG00000017232
A_73_P085866	ENSBTAG00000017232
A_73_P343251	ENSBTAG00000017232
A_73_P088028	ENSBTAG00000017240
A_73_P373626	ENSBTAG00000017240
A_73_P043941	ENSBTAG00000017242
A_73_P295096	ENSBTAG00000017239
A_73_P358691	ENSBTAG00000017239
A_73_102961	ENSBTAG00000017239
A_73_P245891	ENSBTAG00000017243
A_73_106801	ENSBTAG00000017243
A_73_P186517	ENSBTAG00000017245
A_73_111519	ENSBTAG00000017245
A_73_100346	ENSBTAG00000017244
A_73_104288	ENSBTAG00000027764
A_73_P108161	ENSBTAG00000017246
A_73_111440	ENSBTAG00000017246
A_73_P444441	ENSBTAG00000017246
A_73_P042096	ENSBTAG00000017246
A_73_115662	ENSBTAG00000017249
A_73_P367086	ENSBTAG00000011022
A_73_P408991	ENSBTAG00000011022
A_73_P034956	ENSBTAG00000011022
A_73_P386186	ENSBTAG00000011022
A_73_P066581	ENSBTAG00000017252
A_73_P389856	ENSBTAG00000017251
A_73_118505	ENSBTAG00000017251
A_73_P350731	ENSBTAG00000017253
A_73_P082871	ENSBTAG00000017255
A_73_114396	ENSBTAG00000017256
A_73_P105831	ENSBTAG00000017258
A_73_P095121	ENSBTAG00000017258
A_73_108175	ENSBTAG00000017267
A_73_106795	ENSBTAG00000017271
A_73_P399086	ENSBTAG00000017271
A_73_103044	ENSBTAG00000017273
A_73_P455571	ENSBTAG00000017273
A_73_P262926	ENSBTAG00000017275
A_73_111093	ENSBTAG00000017275
A_73_118513	ENSBTAG00000017276
A_73_P035611	ENSBTAG00000017266
A_73_P393096	ENSBTAG00000017266
A_73_P296066	ENSBTAG00000017266
A_73_119578	ENSBTAG00000017278
A_73_P103186	ENSBTAG00000017278
A_73_110941	ENSBTAG00000017279
A_73_P260381	ENSBTAG00000017279
A_73_P261016	ENSBTAG00000017279
A_73_103446	ENSBTAG00000017285
A_73_106650	ENSBTAG00000017284
A_73_P091011	ENSBTAG00000017287
A_73_P273646	ENSBTAG00000017283
A_73_P379126	ENSBTAG00000017283
A_73_112101	ENSBTAG00000017283
A_73_P340506	ENSBTAG00000017280
A_73_P102891	ENSBTAG00000017280
A_73_111379	ENSBTAG00000017280
A_73_P395781	ENSBTAG00000017280
A_73_P380496	ENSBTAG00000017280
A_73_P101151	ENSBTAG00000017280
A_73_P102201	ENSBTAG00000017280
A_73_P478688	ENSBTAG00000017280
A_73_P305206	ENSBTAG00000017280
A_73_P275236	ENSBTAG00000017280
A_73_P304041	ENSBTAG00000017281
A_73_P037336	ENSBTAG00000017281
A_73_P074346	ENSBTAG00000038687
A_73_P031646	ENSBTAG00000017291
A_73_105835	ENSBTAG00000031950
A_73_P254516	ENSBTAG00000031950
A_73_120497	ENSBTAG00000017298
A_73_P071551	ENSBTAG00000017301
A_73_P429207	ENSBTAG00000017299
A_73_116938	ENSBTAG00000017299
A_73_P101001	ENSBTAG00000017305
A_73_114350	ENSBTAG00000017306
A_73_P095761	ENSBTAG00000017310
A_73_117937	ENSBTAG00000017312
A_73_P091681	ENSBTAG00000017313
A_73_P379381	ENSBTAG00000017313
A_73_P329926	ENSBTAG00000017313
A_73_100757	ENSBTAG00000017296
A_73_107034	ENSBTAG00000011893
A_73_P082326	ENSBTAG00000017318
A_73_P204507	ENSBTAG00000017321
A_73_P490918	ENSBTAG00000017321
A_73_P291091	ENSBTAG00000017321
A_73_103694	ENSBTAG00000017321
A_73_109737	ENSBTAG00000017322
A_73_P263311	ENSBTAG00000017325
A_73_P244890	ENSBTAG00000017330
A_73_P082831	ENSBTAG00000017330
A_73_P287931	ENSBTAG00000017329
A_73_107052	ENSBTAG00000017329
A_73_118303	ENSBTAG00000017326
A_73_P451756	ENSBTAG00000017326
A_73_P088116	ENSBTAG00000017335
A_73_105180	ENSBTAG00000017345
A_73_112934	ENSBTAG00000017348
A_73_P465948	ENSBTAG00000017352
A_73_P044056	ENSBTAG00000017352
A_73_P346051	ENSBTAG00000017352
A_73_P330926	ENSBTAG00000017349
A_73_115574	ENSBTAG00000017349
A_73_113577	ENSBTAG00000017355
A_73_111131	ENSBTAG00000017357
A_73_116145	ENSBTAG00000030499
A_73_109555	ENSBTAG00000017360
A_73_P102711	ENSBTAG00000017360
A_73_119893	ENSBTAG00000017363
A_73_P257426	ENSBTAG00000017362
A_73_P030131	ENSBTAG00000017362
A_73_112322	ENSBTAG00000017367
A_73_116918	ENSBTAG00000017366
A_73_P273326	ENSBTAG00000017366
A_73_P086276	ENSBTAG00000017369
A_73_P038586	ENSBTAG00000017371
A_73_P264771	ENSBTAG00000017371
A_73_P043231	ENSBTAG00000017368
A_73_P361341	ENSBTAG00000017373
A_73_101819	ENSBTAG00000017373
A_73_P219547	ENSBTAG00000017373
A_73_P325296	ENSBTAG00000017375
A_73_P325611	ENSBTAG00000017375
A_73_120947	ENSBTAG00000017375
A_73_103144	ENSBTAG00000017376
A_73_P031986	ENSBTAG00000017381
A_73_P046326	ENSBTAG00000017382
A_73_P344496	ENSBTAG00000017382
A_73_P264856	ENSBTAG00000017380
A_73_P064911	ENSBTAG00000017380
A_73_P400176	ENSBTAG00000017380
A_73_P396041	ENSBTAG00000017380
A_73_P413556	ENSBTAG00000017379
A_73_117030	ENSBTAG00000017379
A_73_P041028	ENSBTAG00000017386
A_73_P093651	ENSBTAG00000017387
A_73_P058421	ENSBTAG00000017391
A_73_P403001	ENSBTAG00000017391
A_73_P087416	ENSBTAG00000017390
A_73_P394306	ENSBTAG00000017397
A_73_P066946	ENSBTAG00000017397
A_73_P458291	ENSBTAG00000017397
A_73_108987	ENSBTAG00000017393
A_73_P038336	ENSBTAG00000017393
A_73_P090586	ENSBTAG00000017401
A_73_P409601	ENSBTAG00000017401
A_73_P459076	ENSBTAG00000017401
A_73_P065561	ENSBTAG00000017409
A_73_P075937	ENSBTAG00000051174
A_73_119711	ENSBTAG00000017407
A_73_P096686	ENSBTAG00000017416
A_73_108847	ENSBTAG00000017411
A_73_P051896	ENSBTAG00000017411
A_73_102306	ENSBTAG00000017408
A_73_P257291	ENSBTAG00000017408
A_73_P097091	ENSBTAG00000017418
A_73_P047266	ENSBTAG00000017421
A_73_P192972	ENSBTAG00000017421
A_73_104027	ENSBTAG00000017423
A_73_P272391	ENSBTAG00000017423
A_73_P401671	ENSBTAG00000017422
A_73_P365214	ENSBTAG00000017422
A_73_P058531	ENSBTAG00000017422
A_73_114221	ENSBTAG00000017424
A_73_P205172	ENSBTAG00000017424
A_73_119406	ENSBTAG00000017424
A_73_P278476	ENSBTAG00000017426
A_73_P063086	ENSBTAG00000017426
A_73_P292356	ENSBTAG00000017426
A_73_P089026	ENSBTAG00000017427
A_73_116277	ENSBTAG00000017425
A_73_P445246	ENSBTAG00000017425
A_73_112683	ENSBTAG00000017425
A_73_P406171	ENSBTAG00000017435
A_73_P407296	ENSBTAG00000017435
A_73_111877	ENSBTAG00000017435
A_73_P292626	ENSBTAG00000017437
A_73_106297	ENSBTAG00000017437
A_73_P030746	ENSBTAG00000017437
A_73_P034611	ENSBTAG00000017438
A_73_P036396	ENSBTAG00000017441
A_73_P215362	ENSBTAG00000017441
A_73_P355401	ENSBTAG00000017441
A_73_P210002	ENSBTAG00000017442
A_73_P035176	ENSBTAG00000017442
A_73_P060806	ENSBTAG00000017446
A_73_108504	ENSBTAG00000017450
A_73_112926	ENSBTAG00000017452
A_73_P365991	ENSBTAG00000017452
A_73_P256416	ENSBTAG00000017452
A_73_P050136	ENSBTAG00000017451
A_73_P251576	ENSBTAG00000017451
A_73_P069696	ENSBTAG00000017457
A_73_P048106	ENSBTAG00000017458
A_73_P106821	ENSBTAG00000017458
A_73_P091776	ENSBTAG00000017439
A_73_P380071	ENSBTAG00000017439
A_73_P279541	ENSBTAG00000017439
A_73_P287916	ENSBTAG00000017439
A_73_P046296	ENSBTAG00000017459
A_73_P297891	ENSBTAG00000017448
A_73_120941	ENSBTAG00000017448
A_73_115388	ENSBTAG00000017460
A_73_P419176	ENSBTAG00000017461
A_73_P035916	ENSBTAG00000017461
A_73_119168	ENSBTAG00000017461
A_73_P357951	ENSBTAG00000017461
A_73_P252266	ENSBTAG00000017462
A_73_P252881	ENSBTAG00000017462
A_73_P033631	ENSBTAG00000017462
A_73_106410	ENSBTAG00000017463
A_73_P276156	ENSBTAG00000017465
A_73_113603	ENSBTAG00000017465
A_73_P259251	ENSBTAG00000017465
A_73_P261356	ENSBTAG00000017468
A_73_P048396	ENSBTAG00000017468
A_73_P078921	ENSBTAG00000017471
A_73_105910	ENSBTAG00000017488
A_73_118442	ENSBTAG00000017478
A_73_P406281	ENSBTAG00000017478
A_73_P030096	ENSBTAG00000017480
A_73_114664	ENSBTAG00000017486
A_73_P442746	ENSBTAG00000017482
A_73_113896	ENSBTAG00000017482
A_73_P253836	ENSBTAG00000017482
A_73_P464926	ENSBTAG00000017473
A_73_P083386	ENSBTAG00000017473
A_73_P108901	ENSBTAG00000047223
A_73_P102626	ENSBTAG00000047223
A_73_P039121	ENSBTAG00000047223
A_73_P039876	ENSBTAG00000017492
A_73_P349796	ENSBTAG00000017492
A_73_P409556	ENSBTAG00000017496
A_73_109497	ENSBTAG00000017496
A_73_P288641	ENSBTAG00000017496
A_73_P082421	ENSBTAG00000017500
A_73_P420006	ENSBTAG00000017502
A_73_P148826	ENSBTAG00000017502
A_73_P327021	ENSBTAG00000017504
A_73_P045886	ENSBTAG00000017504
A_73_P403906	ENSBTAG00000017509
A_73_P396441	ENSBTAG00000017509
A_73_P413806	ENSBTAG00000017509
A_73_P059191	ENSBTAG00000017509
A_73_P344211	ENSBTAG00000017508
A_73_119271	ENSBTAG00000017508
A_73_P038106	ENSBTAG00000017514
A_73_P107956	ENSBTAG00000017512
A_73_P492123	ENSBTAG00000017517
A_73_P063961	ENSBTAG00000017517
A_73_107337	ENSBTAG00000017505
A_73_P316016	ENSBTAG00000017505
A_73_110406	ENSBTAG00000017521
A_73_P056011	ENSBTAG00000037509
A_73_P255656	ENSBTAG00000017525
A_73_P050716	ENSBTAG00000017525
A_73_107588	ENSBTAG00000017527
A_73_118519	ENSBTAG00000017530
A_73_P394626	ENSBTAG00000017529
A_73_P039326	ENSBTAG00000017529
A_73_P264646	ENSBTAG00000017531
A_73_P377171	ENSBTAG00000017531
A_73_P044856	ENSBTAG00000017531
A_73_P252921	ENSBTAG00000017531
A_73_P061851	ENSBTAG00000017533
A_73_105901	ENSBTAG00000017541
A_73_P376646	ENSBTAG00000017537
A_73_119686	ENSBTAG00000017537
A_73_P038331	ENSBTAG00000017537
A_73_P204397	ENSBTAG00000017537
A_73_P455526	ENSBTAG00000017540
A_73_P310816	ENSBTAG00000017540
A_73_P343901	ENSBTAG00000017540
A_73_P049241	ENSBTAG00000017540
A_73_119402	ENSBTAG00000017542
A_73_115880	ENSBTAG00000017542
A_73_P109711	ENSBTAG00000017542
A_73_P069756	ENSBTAG00000017545
A_73_P459561	ENSBTAG00000017547
A_73_105486	ENSBTAG00000017547
A_73_P248141	ENSBTAG00000017547
A_73_P258086	ENSBTAG00000017547
A_73_P084681	ENSBTAG00000017550
A_73_P278591	ENSBTAG00000017554
A_73_P046191	ENSBTAG00000017554
A_73_P490008	ENSBTAG00000017554
A_73_P109916	ENSBTAG00000053703
A_73_112583	ENSBTAG00000017557
A_73_P167647	ENSBTAG00000017557
A_73_P035406	ENSBTAG00000017560
A_73_P244825	ENSBTAG00000017560
A_73_P503963	ENSBTAG00000017560
A_73_P070091	ENSBTAG00000017551
A_73_P412466	ENSBTAG00000017551
A_73_P464766	ENSBTAG00000017561
A_73_P071681	ENSBTAG00000017561
A_73_110108	ENSBTAG00000017549
A_73_P051146	ENSBTAG00000017549
A_73_P381286	ENSBTAG00000017564
A_73_P092466	ENSBTAG00000017564
A_73_P033471	ENSBTAG00000017569
A_73_P494593	ENSBTAG00000017570
A_73_P389606	ENSBTAG00000017571
A_73_P091276	ENSBTAG00000017571
A_73_P153921	ENSBTAG00000017571
A_73_P388361	ENSBTAG00000017571
A_73_116951	ENSBTAG00000006975
A_73_P466243	ENSBTAG00000017573
A_73_P114231	ENSBTAG00000017573
A_73_P092276	ENSBTAG00000017574
A_73_P099521	ENSBTAG00000017574
A_73_P385601	ENSBTAG00000017580
A_73_P092481	ENSBTAG00000017580
A_73_P353301	ENSBTAG00000017582
A_73_101651	ENSBTAG00000017582
A_73_114184	ENSBTAG00000017584
A_73_P419316	ENSBTAG00000017584
A_73_116462	ENSBTAG00000006543
A_73_P308271	ENSBTAG00000006543
A_73_P074521	ENSBTAG00000017594
A_73_P462666	ENSBTAG00000017594
A_73_115621	ENSBTAG00000017595
A_73_P087916	ENSBTAG00000017592
A_73_105852	ENSBTAG00000017593
A_73_P109271	ENSBTAG00000017599
A_73_104912	ENSBTAG00000039808
A_73_P102786	ENSBTAG00000039808
A_73_P052236	ENSBTAG00000017602
A_73_P463526	ENSBTAG00000017605
A_73_P038051	ENSBTAG00000017605
A_73_P360406	ENSBTAG00000017604
A_73_P270286	ENSBTAG00000017604
A_73_P045776	ENSBTAG00000017604
A_73_103667	ENSBTAG00000017604
A_73_P112366	ENSBTAG00000017611
A_73_P260401	ENSBTAG00000017611
A_73_P439476	ENSBTAG00000017613
A_73_P440181	ENSBTAG00000017613
A_73_P033896	ENSBTAG00000017613
A_73_111844	ENSBTAG00000017615
A_73_P061961	ENSBTAG00000017617
A_73_110618	ENSBTAG00000017622
A_73_P460166	ENSBTAG00000017628
A_73_P078646	ENSBTAG00000017628
A_73_P101596	ENSBTAG00000017626
A_73_120742	ENSBTAG00000017626
A_73_P122981	ENSBTAG00000017626
A_73_P057991	ENSBTAG00000017631
A_73_P268676	ENSBTAG00000017627
A_73_101662	ENSBTAG00000017627
A_73_102587	ENSBTAG00000017632
A_73_P281596	ENSBTAG00000017633
A_73_105573	ENSBTAG00000017633
A_73_P216593	ENSBTAG00000017633
A_73_P057261	ENSBTAG00000030180
A_73_P381351	ENSBTAG00000017639
A_73_P046426	ENSBTAG00000017639
A_73_P075686	ENSBTAG00000049169
A_73_113326	ENSBTAG00000017642
A_73_P453896	ENSBTAG00000017644
A_73_113238	ENSBTAG00000017644
A_73_120213	ENSBTAG00000017647
A_73_P115026	ENSBTAG00000017648
A_73_P078691	ENSBTAG00000017649
A_73_P052481	ENSBTAG00000017652
A_73_P096971	ENSBTAG00000035556
A_73_P112041	ENSBTAG00000035556
A_73_P396806	ENSBTAG00000017655
A_73_P340616	ENSBTAG00000017655
A_73_107615	ENSBTAG00000017655
A_73_P058391	ENSBTAG00000017662
A_73_P037026	ENSBTAG00000017663
A_73_115070	ENSBTAG00000017664
A_73_P044866	ENSBTAG00000017661
A_73_102856	ENSBTAG00000017665
A_73_P358531	ENSBTAG00000017665
A_73_P096491	ENSBTAG00000017666
A_73_P320726	ENSBTAG00000017656
A_73_P036491	ENSBTAG00000017656
A_73_P092991	ENSBTAG00000017670
A_73_P329701	ENSBTAG00000017670
A_73_P428251	ENSBTAG00000017670
A_73_P098726	ENSBTAG00000017672
A_73_115530	ENSBTAG00000017678
A_73_P072126	ENSBTAG00000017674
A_73_P032331	ENSBTAG00000017677
A_73_P287431	ENSBTAG00000017677
A_73_110706	ENSBTAG00000017679
A_73_P061616	ENSBTAG00000017681
A_73_113686	ENSBTAG00000017680
A_73_P087281	ENSBTAG00000017682
A_73_103687	ENSBTAG00000017683
A_73_P508098	ENSBTAG00000017685
A_73_115739	ENSBTAG00000017685
A_73_P212782	ENSBTAG00000017685
A_73_119898	ENSBTAG00000038333
A_73_P335816	ENSBTAG00000038333
A_73_P339351	ENSBTAG00000038333
A_73_P260946	ENSBTAG00000017689
A_73_P034656	ENSBTAG00000017689
A_73_P466413	ENSBTAG00000017689
A_73_P430206	ENSBTAG00000017689
A_73_109923	ENSBTAG00000017690
A_73_P058561	ENSBTAG00000017697
A_73_P041406	ENSBTAG00000017706
A_73_P266821	ENSBTAG00000017706
A_73_107109	ENSBTAG00000040060
A_73_104367	ENSBTAG00000014400
A_73_P069016	ENSBTAG00000017711
A_73_104948	ENSBTAG00000017709
A_73_P036026	ENSBTAG00000017717
A_73_P262351	ENSBTAG00000017717
A_73_P422496	ENSBTAG00000017718
A_73_113801	ENSBTAG00000017718
A_73_P274006	ENSBTAG00000017719
A_73_P213327	ENSBTAG00000017719
A_73_P069301	ENSBTAG00000017719
A_73_P363721	ENSBTAG00000017721
A_73_P208512	ENSBTAG00000017721
A_73_116915	ENSBTAG00000017721
A_73_P030181	ENSBTAG00000017722
A_73_112341	ENSBTAG00000017727
A_73_111452	ENSBTAG00000017729
A_73_P072741	ENSBTAG00000017731
A_73_P166867	ENSBTAG00000017731
A_73_117585	ENSBTAG00000017733
A_73_P297551	ENSBTAG00000017741
A_73_P405736	ENSBTAG00000017741
A_73_119907	ENSBTAG00000017741
A_73_P260761	ENSBTAG00000017740
A_73_116086	ENSBTAG00000017740
A_73_P065246	ENSBTAG00000017739
A_73_108382	ENSBTAG00000035396
A_73_117764	ENSBTAG00000017745
A_73_P364841	ENSBTAG00000017745
A_73_P118776	ENSBTAG00000017745
A_73_104744	ENSBTAG00000017747
A_73_114453	ENSBTAG00000017748
A_73_116382	ENSBTAG00000017743
A_73_P094421	ENSBTAG00000017743
A_73_110082	ENSBTAG00000017752
A_73_P066656	ENSBTAG00000017751
A_73_P371541	ENSBTAG00000017751
A_73_P034996	ENSBTAG00000017755
A_73_P067826	ENSBTAG00000017762
A_73_P289016	ENSBTAG00000017761
A_73_P035956	ENSBTAG00000017761
A_73_P093946	ENSBTAG00000017764
A_73_P329031	ENSBTAG00000017764
A_73_101588	ENSBTAG00000017765
A_73_118986	ENSBTAG00000017769
A_73_100265	ENSBTAG00000017765
A_73_P089086	ENSBTAG00000017770
A_73_P429991	ENSBTAG00000017770
A_73_P071811	ENSBTAG00000017775
A_73_118156	ENSBTAG00000017767
A_73_P429261	ENSBTAG00000017767
A_73_P326526	ENSBTAG00000051831
A_73_P043956	ENSBTAG00000051831
A_73_P335796	ENSBTAG00000051831
A_73_P280251	ENSBTAG00000051831
A_73_P384321	ENSBTAG00000051831
A_73_P253051	ENSBTAG00000017779
A_73_120069	ENSBTAG00000017779
A_73_109036	ENSBTAG00000017780
A_73_P060586	ENSBTAG00000017780
A_73_P104181	ENSBTAG00000017771
A_73_P065461	ENSBTAG00000017771
A_73_103104	ENSBTAG00000017781
A_73_103069	ENSBTAG00000017783
A_73_P119626	ENSBTAG00000017783
A_73_P312256	ENSBTAG00000017783
A_73_P087476	ENSBTAG00000047946
A_73_P092076	ENSBTAG00000017786
A_73_P071806	ENSBTAG00000017788
A_73_P041776	ENSBTAG00000012507
A_73_P113661	ENSBTAG00000006608
A_73_P366691	ENSBTAG00000006608
A_73_P133231	ENSBTAG00000006608
A_73_P050066	ENSBTAG00000017794
A_73_P080447	ENSBTAG00000017798
A_73_110716	ENSBTAG00000033352
A_73_115514	ENSBTAG00000017801
A_73_110960	ENSBTAG00000017802
A_73_P180637	ENSBTAG00000017803
A_73_P423121	ENSBTAG00000017803
A_73_P185067	ENSBTAG00000017803
A_73_P046431	ENSBTAG00000017803
A_73_104418	ENSBTAG00000017808
A_73_P056531	ENSBTAG00000017805
A_73_P093047	ENSBTAG00000016712
A_73_115330	ENSBTAG00000017811
A_73_P347331	ENSBTAG00000017811
A_73_113822	ENSBTAG00000017810
A_73_P425326	ENSBTAG00000017810
A_73_P323736	ENSBTAG00000017812
A_73_P367606	ENSBTAG00000017812
A_73_107628	ENSBTAG00000017812
A_73_P383931	ENSBTAG00000017804
A_73_119688	ENSBTAG00000017804
A_73_P430991	ENSBTAG00000017819
A_73_104519	ENSBTAG00000017819
A_73_P445881	ENSBTAG00000017836
A_73_109763	ENSBTAG00000017824
A_73_P380456	ENSBTAG00000017824
A_73_P287221	ENSBTAG00000017823
A_73_P065336	ENSBTAG00000017823
A_73_P118026	ENSBTAG00000017827
A_73_109861	ENSBTAG00000017827
A_73_117306	ENSBTAG00000017825
A_73_P031576	ENSBTAG00000017830
A_73_114206	ENSBTAG00000017832
A_73_P293046	ENSBTAG00000017832
A_73_113911	ENSBTAG00000017833
A_73_116624	ENSBTAG00000017835
A_73_111544	ENSBTAG00000017834
A_73_P087561	ENSBTAG00000017837
A_73_P189217	ENSBTAG00000017837
A_73_P095776	ENSBTAG00000048631
A_73_117322	ENSBTAG00000017843
A_73_P033111	ENSBTAG00000017845
A_73_P401016	ENSBTAG00000017845
A_73_P386251	ENSBTAG00000017846
A_73_P105931	ENSBTAG00000017846
A_73_120882	ENSBTAG00000017846
A_73_108757	ENSBTAG00000017844
A_73_119675	ENSBTAG00000017851
A_73_P077806	ENSBTAG00000017850
A_73_114742	ENSBTAG00000017855
A_73_P255971	ENSBTAG00000017855
A_73_108369	ENSBTAG00000017856
A_73_106384	ENSBTAG00000017863
A_73_P047976	ENSBTAG00000017863
A_73_110564	ENSBTAG00000017864
A_73_P039381	ENSBTAG00000017867
A_73_P336036	ENSBTAG00000017867
A_73_P031456	ENSBTAG00000017866
A_73_P283206	ENSBTAG00000017866
A_73_119632	ENSBTAG00000017869
A_73_P247396	ENSBTAG00000017869
A_73_P250911	ENSBTAG00000017869
A_73_P292651	ENSBTAG00000017869
A_73_P108931	ENSBTAG00000017869
A_73_P454541	ENSBTAG00000017868
A_73_P285301	ENSBTAG00000017868
A_73_P423761	ENSBTAG00000017868
A_73_P287701	ENSBTAG00000017868
A_73_P041206	ENSBTAG00000017868
A_73_P058966	ENSBTAG00000017871
A_73_103728	ENSBTAG00000017872
A_73_P046996	ENSBTAG00000017873
A_73_P404196	ENSBTAG00000017875
A_73_P449181	ENSBTAG00000017875
A_73_P394746	ENSBTAG00000017875
A_73_P092031	ENSBTAG00000017875
A_73_114728	ENSBTAG00000017877
A_73_P253996	ENSBTAG00000017879
A_73_118634	ENSBTAG00000017879
A_73_P298906	ENSBTAG00000017882
A_73_107509	ENSBTAG00000017882
A_73_P113771	ENSBTAG00000017883
